# ＜はやぶさ２小惑星遷移軌道計画情報（公開用概略計算値）＞　　                                                                                                                                                                
#                                                                                                                                                                                                                             
#公開日：2018年02月26日                                                                                                                                                                                                        
#Released by JAXA はやぶさ２プロジェクトチーム                                                                                                                                                                                
#=============================================================================                                                                                                                                                
#                                                                                                                                                                                                                             
#▼ご利用にあたっての注意点▲                                                                                                                                                                                                 
#                                                                                                                                                                                                                             
#　１．本軌道計画情報は、「はやぶさ２」が太陽系空間内をどのような軌道で移動していくかを                                                                                                                                       
#　　　表示するために作成された概略軌道データです。実際の軌道は、今後の軌道制御やそれに                                                                                                                                       
#　　　ともなう新たな軌道計算・軌道決定などによって決まります。                                                                                                                                                               
#                                                                                                                                                                                                                             
#　２．本軌道計画情報は、各種アプリケーション・コンテンツ（WEB、CG、映像画像、教材他）の                                                                                                                                      
#　　　制作をはじめ、さまざまな創作活動の基データとしてご利用いただけます。                                                                                                                                                   
#　　　なお、利用条件等については、                                                                                                                                                                                           
#                                                                                                                                                                                                                             
#　　　　JAXAwebサイト＜サイトポリシー・利用規約＞                                                                                                                                                                            
#　　　　http://www.jaxa.jp/policy_j.html                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　　　をご参照ください。                                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　３．本軌道計画情報は、打上げ日時・探査機基本性能等の条件を基にした概略計算値であり、                                                                                                                                       
#　　　実際の探査機の飛行状態等を踏まえた軌道情報・航行ステータスとは異なります。                                                                                                                                             
#                                                                                                                                                                                                                             
#　４．数値精度：0.0001au（～1.5万km）                                                                                                                                                                                        
#                                                                                                                                                                                                                             
#　５．本軌道計画情報では打上げ（2014年12月3日）から2019年12月9日までのデータを示します。
#　　　ただし、2018年6月1日以降の「はやぶさ２」の位置は小惑星リュウグウと等しくなっています。
#　　　つまり、リュウグウの周りでの「はやぶさ２」の位置は、このファイルでは分かりません。
#　　　太陽を中心とした「はやぶさ２」の軌道を描く目的でお使いください。
#　　　また、「はやぶさ２」がリュウグウから出発する日にちはまだ決まっていません。
#                                                                                                                                                                                                                             
#　６．なお、軌道計画の大幅な変更等が生じない限り、本軌道計画情報（公開用概略計算値）の                                                                                                                                       
#　　　更新は行わない予定です。予めご了承ください。                                                                                                                                                                          
#                                                                                                                                                                                                                             
#=============================================================================                                                                                                                                                
#■各項目解説■                                                                                                                                                                                                               
#
#UTC    : 時刻（協定世界時：Coodinated universal time）：日本標準時（JST）は UTC＋9時間 
#       : 時刻のフォーマット＝YYYY/MM/DD.hh:mm:ss＝YYYY年MM月DD日 hh時mm分ss秒                                                                                                                                             
#L+     : 総飛行時間　打ち上げ時刻【2014/12/3 4:22:04 UTC】からの通算日，単位[日]                                                                                                                                                                                                                                                                  
#　　　　　                                                                                                                                                                                                                   
# X,Y,Z : 黄道面座標系での「はやぶさ２」/地球/小惑星位置，単位は[au：天文単位]（天文単位，太陽-地球距離(ここでは149597870700.0m)を1とした距離）                                                                                      
# Rs    : 「はやぶさ２」と太陽の距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Re    : 「はやぶさ２」と地球との距離　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Ra    : 「はやぶさ２」とリュウグウとの距離　　　　　単位[万キロメートル]                                                                                                                                                      
# Vs    : 「はやぶさ２」の巡航速度（太陽相対速度）　　単位[キロメートル毎秒]                                                                                                                                                    
# Ve    : 「はやぶさ２」の地球相対速度　　　　　　　　単位[キロメートル毎秒]                                                                                                                                                    
# alpha : 地球から見た「はやぶさ２」の赤経　　　　　　単位[度]                                                                                                                                                                  
# delta : 地球から見た「はやぶさ２」の赤緯　　　　　　単位[度]                                                                                                                                                                  
# Dflt  : 「はやぶさ２」の総飛行距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
#=============================================================================================================================================================================================================================
#                            |------------- Hayabusa2 ------------||------------    Earth   -------------||---------- Ryugu (1999 JU3) ---------|                                                                            
#       UTC             L+        X            Y            Z            X            Y            Z            X            Y            Z            Rs         Re         Ra       Vs       Ve     alpha    delta   Dflt   
#                      [day]     [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]       [10^4km]   [10^4km]   [10^4km]  [km/s]   [km/s]   [deg]    [deg] [10^4km] 
#--------1---------------2--------3------------4------------5------------6------------7------------8------------9------------10-----------11-----------12---------13---------14-------15-------16-------17-------18-----19----
2016/04/23.05:00:00    507.0 -0.886997226 -0.701354598 -0.062745437 -0.840876059 -0.551378433  0.000021894 -0.441015834 -1.294282448 -0.001027750   16942.24    2528.15   11137.48   27.78    3.33  -112.27   -43.93 132296.9 
2016/04/24.05:00:00    508.0 -0.879160314 -0.715281111 -0.061501537 -0.831605876 -0.565744858  0.000022076 -0.428827926 -1.300057202  0.000351887   16980.07    2521.41   11080.23   27.72    3.42  -112.87   -43.46 132536.7 
2016/04/25.05:00:00    509.0 -0.871145494 -0.729062859 -0.060245179 -0.822094686 -0.579947986  0.000022373 -0.416590555 -1.305681999  0.001731483   17017.75    2515.44   11023.15   27.66    3.50  -113.49   -42.97 132775.9 
2016/04/26.05:00:00    510.0 -0.862958034 -0.742699041 -0.058973127 -0.812345177 -0.593983983  0.000022796 -0.404305299 -1.311156710  0.003110881   17055.31    2510.32   10966.26   27.60    3.59  -114.13   -42.46 133014.6 
2016/04/27.05:00:00    511.0 -0.854596125 -0.756185613 -0.057693000 -0.802360069 -0.607849015  0.000023349 -0.391973727 -1.316481215  0.004489922   17092.69    2506.09   10909.55   27.53    3.68  -114.78   -41.94 133252.8 
2016/04/28.05:00:00    512.0 -0.846065459 -0.769520769 -0.056402808 -0.792142120 -0.621539246  0.000024032 -0.379597400 -1.321655405  0.005868451   17129.91    2502.82   10853.04   27.47    3.77  -115.45   -41.40 133490.4 
2016/04/29.05:00:00    513.0 -0.837368866 -0.782702773 -0.055102962 -0.781694134 -0.635050830  0.000024838 -0.367177873 -1.326679181  0.007246312   17166.94    2500.56   10796.75   27.40    3.86  -116.12   -40.84 133727.4 
2016/04/30.05:00:00    514.0 -0.828509126 -0.795730023 -0.053793789 -0.771018971 -0.648379902  0.000025752 -0.354716694 -1.331552456  0.008623351   17203.80    2499.39   10740.68   27.34    3.96  -116.81   -40.27 133963.9 
2016/05/01.05:00:00    515.0 -0.819489012 -0.808600970 -0.052475613 -0.760119563 -0.661522576  0.000026754 -0.342215402 -1.336275152  0.009999415   17240.47    2499.37   10684.82   27.28    4.05  -117.50   -39.68 134199.9 
2016/05/02.05:00:00    516.0 -0.810311296 -0.821314109 -0.051148755 -0.748998928 -0.674474936  0.000027816 -0.329675530 -1.340847199  0.011374352   17276.95    2500.57   10629.18   27.21    4.14  -118.20   -39.08 134435.3 
2016/05/03.05:00:00    517.0 -0.800978741 -0.833867987 -0.049813536 -0.737660203 -0.687233041  0.000028904 -0.317098605 -1.345268540  0.012748011   17313.23    2503.04   10573.77   27.15    4.23  -118.90   -38.46 134670.1 
2016/05/04.05:00:00    518.0 -0.791494102 -0.846261262 -0.048470047 -0.726106667 -0.699792937  0.000029977 -0.304486146 -1.349539126  0.014120241   17349.29    2506.86   10518.58   27.09    4.33  -119.60   -37.82 134904.5 
2016/05/05.05:00:00    519.0 -0.781859948 -0.858492957 -0.047117317 -0.714341774 -0.712150679  0.000030993 -0.291839665 -1.353658916  0.015490894   17385.15    2512.07   10463.61   27.03    4.42  -120.31   -37.18 135138.3 
2016/05/06.05:00:00    520.0 -0.772079221 -0.870561683 -0.045756330 -0.702369170 -0.724302375  0.000031911 -0.279160667 -1.357627881  0.016859820   17420.78    2518.75   10408.86   26.97    4.52  -121.01   -36.52 135371.5 
2016/05/07.05:00:00    521.0 -0.762153810 -0.882467256 -0.044386761 -0.690192694 -0.736244236  0.000032696 -0.266450652 -1.361445999  0.018226874   17456.20    2526.95   10354.32   26.91    4.61  -121.71   -35.85 135604.3 
2016/05/08.05:00:00    522.0 -0.752086440 -0.894208450 -0.043008917 -0.677816357 -0.747972631  0.000033323 -0.253711113 -1.365113258  0.019591908   17491.39    2536.71   10299.99   26.86    4.70  -122.40   -35.16 135836.6 
2016/05/09.05:00:00    523.0 -0.741879831 -0.905784081 -0.041623101 -0.665244297 -0.759484113  0.000033779 -0.240943537 -1.368629654  0.020954777   17526.35    2548.09   10245.86   26.80    4.79  -123.08   -34.48 136068.4 
2016/05/10.05:00:00    524.0 -0.731536692 -0.917193008 -0.040229619 -0.652480727 -0.770775440  0.000034066 -0.228149403 -1.371995191  0.022315336   17561.08    2561.10   10191.95   26.74    4.89  -123.75   -33.78 136299.7 
2016/05/11.05:00:00    525.0 -0.721059723 -0.928434132 -0.038828770 -0.639529888 -0.781843563  0.000034192 -0.215330186 -1.375209885  0.023673441   17595.56    2575.79   10138.25   26.69    4.98  -124.41   -33.08 136530.6 
2016/05/12.05:00:00    526.0 -0.710451613 -0.939506392 -0.037420852 -0.626396017 -0.792685599  0.000034179 -0.202487353 -1.378273756  0.025028951   17629.80    2592.17   10084.77   26.63    5.07  -125.05   -32.37 136760.9 
2016/05/13.05:00:00    527.0 -0.699715044 -0.950408771 -0.036006162 -0.613083326 -0.803298808  0.000034052 -0.189622368 -1.381186834  0.026381722   17663.79    2610.27   10031.50   26.58    5.16  -125.68   -31.66 136990.8 
2016/05/14.05:00:00    528.0 -0.688852685 -0.961140286 -0.034584993 -0.599595998 -0.813680567  0.000033837 -0.176736686 -1.383949159  0.027731614   17697.53    2630.10    9978.45   26.53    5.25  -126.30   -30.95 137220.2 
2016/05/15.05:00:00    529.0 -0.677867195 -0.971699995 -0.033157637 -0.585938186 -0.823828345  0.000033564 -0.163831759 -1.386560775  0.029078486   17731.00    2651.67    9925.63   26.47    5.34  -126.89   -30.24 137449.2 
2016/05/16.05:00:00    530.0 -0.666761223 -0.982086994 -0.031724382 -0.572114015 -0.833739695  0.000033263 -0.150909032 -1.389021739  0.030422198   17764.22    2674.98    9873.02   26.42    5.43  -127.47   -29.54 137677.7 
2016/05/17.05:00:00    531.0 -0.655537405 -0.992300414 -0.030285515 -0.558127592 -0.843412242  0.000032963 -0.137969944 -1.391332110  0.031762612   17797.16    2700.05    9820.65   26.37    5.52  -128.03   -28.83 137905.7 
2016/05/18.05:00:00    532.0 -0.644198367 -1.002339423 -0.028841320 -0.543983003 -0.852843673  0.000032690 -0.125015931 -1.393491961  0.033099591   17829.83    2726.86    9768.49   26.32    5.61  -128.57   -28.14 138133.3 
2016/05/19.05:00:00    533.0 -0.632746722 -1.012203224 -0.027392081 -0.529684319 -0.862031736  0.000032468 -0.112048421 -1.395501366  0.034432995   17862.22    2755.42    9716.57   26.26    5.70  -129.09   -27.45 138360.4 
2016/05/20.05:00:00    534.0 -0.621185074 -1.021891053 -0.025938075 -0.515235595 -0.870974228  0.000032322 -0.099068839 -1.397360413  0.035762690   17894.34    2785.72    9664.87   26.21    5.79  -129.59   -26.77 138587.1 
2016/05/21.05:00:00    535.0 -0.609516116 -1.031402094 -0.024479591 -0.500640872 -0.879668994  0.000032268 -0.086078604 -1.399069192  0.037088538   17926.17    2817.75    9613.41   26.16    5.88  -130.06   -26.09 138813.4 
2016/05/22.05:00:00    536.0 -0.597742383 -1.040735689 -0.023016899 -0.485904180 -0.888113913  0.000032324 -0.073079130 -1.400627804  0.038410406   17957.71    2851.50    9562.19   26.11    5.97  -130.52   -25.43 139039.2 
2016/05/23.05:00:00    537.0 -0.585866379 -1.049891224 -0.021550267 -0.471029541 -0.896306894  0.000032499 -0.060071827 -1.402036355  0.039728159   17988.95    2886.95    9511.19   26.06    6.06  -130.95   -24.78 139264.6 
2016/05/24.05:00:00    538.0 -0.573890658 -1.058868070 -0.020079964 -0.456020975 -0.904245866  0.000032798 -0.047058100 -1.403294960  0.041041662   18019.90    2924.09    9460.43   26.01    6.15  -131.36   -24.15 139489.6 
2016/05/25.05:00:00    539.0 -0.561817769 -1.067665622 -0.018606254 -0.440882507 -0.911928769  0.000033221 -0.034039349 -1.404403739  0.042350784   18050.55    2962.90    9409.91   25.97    6.24  -131.76   -23.52 139714.1 
2016/05/26.05:00:00    540.0 -0.549650227 -1.076283316 -0.017129412 -0.425618177 -0.919353550  0.000033760 -0.021016970 -1.405362822  0.043655392   18080.90    3003.36    9359.63   25.92    6.34  -132.12   -22.92 139938.3 
2016/05/27.05:00:00    541.0 -0.537390552 -1.084720609 -0.015649697 -0.410232056 -0.926518154  0.000034403 -0.007992355 -1.406172343  0.044955353   18110.94    3045.46    9309.59   25.87    6.43  -132.47   -22.32 140162.0 
2016/05/28.05:00:00    542.0 -0.525041244 -1.092976993 -0.014167370 -0.394728255 -0.933420523  0.000035130  0.005033109 -1.406832444  0.046250537   18140.66    3089.17    9259.79   25.83    6.52  -132.80   -21.74 140385.4 
2016/05/29.05:00:00    543.0 -0.512604795 -1.101051985 -0.012682691 -0.379110943 -0.940058595  0.000035913  0.018058039 -1.407343274  0.047540814   18170.08    3134.47    9210.23   25.78    6.61  -133.10   -21.18 140608.3 
2016/05/30.05:00:00    544.0 -0.500083679 -1.108945131 -0.011195915 -0.363384370 -0.946430307  0.000036722  0.031081055 -1.407704989  0.048826054   18199.17    3181.34    9160.91   25.73    6.71  -133.38   -20.64 140830.8 
2016/05/31.05:00:00    545.0 -0.487480361 -1.116656006 -0.009707298 -0.347552882 -0.952533604  0.000037520  0.044100782 -1.407917751  0.050106127   18227.95    3229.75    9111.84   25.69    6.80  -133.65   -20.11 141053.0 
2016/06/01.05:00:00    546.0 -0.474797291 -1.124184211 -0.008217092 -0.331620950 -0.958366455  0.000038268  0.057115848 -1.407981731  0.051380905   18256.40    3279.68    9063.02   25.65    6.90  -133.89   -19.60 141274.7 
2016/06/02.05:00:00    547.0 -0.462036907 -1.131529373 -0.006725547 -0.315593180 -0.963926880  0.000038928  0.070124885 -1.407897102  0.052650260   18284.52    3331.10    9014.45   25.60    6.99  -134.11   -19.10 141496.1 
2016/06/03.05:00:00    548.0 -0.449201633 -1.138691145 -0.005232912 -0.299474331 -0.969212990  0.000039465  0.083126530 -1.407664049  0.053914064   18312.31    3383.99    8966.12   25.56    7.09  -134.31   -18.63 141717.1 
2016/06/04.05:00:00    549.0 -0.436293880 -1.145669207 -0.003739432 -0.283269303 -0.974223027  0.000039851  0.096119420 -1.407282759  0.055172190   18339.77    3438.30    8918.04   25.52    7.18  -134.49   -18.17 141937.8 
2016/06/05.05:00:00    550.0 -0.423316047 -1.152463262 -0.002245350 -0.266983115 -0.978955406  0.000040071  0.109102198 -1.406753428  0.056424512   18366.90    3494.01    8870.22   25.47    7.28  -134.65   -17.73 142158.1 
2016/06/06.05:00:00    551.0 -0.410270518 -1.159073038 -0.000750909 -0.250620863 -0.983408745  0.000040119  0.122073511 -1.406076259  0.057670904   18393.68    3551.07    8822.65   25.43    7.37  -134.78   -17.30 142378.0 
2016/06/07.05:00:00    552.0 -0.397159666 -1.165498287  0.000743651 -0.234187673 -0.987581871  0.000040002  0.135032006 -1.405251459  0.058911241   18420.13    3609.45    8775.33   25.39    7.46  -134.90   -16.90 142597.5 
2016/06/08.05:00:00    553.0 -0.383985851 -1.171738784  0.002238094 -0.217688654 -0.991473807  0.000039737  0.147976336 -1.404279244  0.060145398   18446.22    3669.12    8728.26   25.35    7.56  -135.01   -16.51 142816.8 
2016/06/09.05:00:00    554.0 -0.370751418 -1.177794329  0.003732183 -0.201128867 -0.995083754  0.000039350  0.160905155 -1.403159834  0.061373250   18471.98    3730.02    8681.46   25.31    7.65  -135.09   -16.13 143035.6 
2016/06/10.05:00:00    555.0 -0.357458702 -1.183664742  0.005225686 -0.184513310 -0.998411055  0.000038868  0.173817120 -1.401893459  0.062594673   18497.38    3792.12    8634.91   25.27    7.74  -135.15   -15.78 143254.2 
2016/06/11.05:00:00    556.0 -0.344110023 -1.189349866  0.006718370 -0.167846906 -1.001455168  0.000038324  0.186710892 -1.400480350  0.063809545   18522.43    3855.38    8588.62   25.24    7.83  -135.20   -15.44 143472.4 
2016/06/12.05:00:00    557.0 -0.330707689 -1.194849566  0.008210007 -0.151134514 -1.004215646  0.000037747  0.199585134 -1.398920750  0.065017741   18547.12    3919.77    8542.58   25.20    7.92  -135.23   -15.12 143690.2 
2016/06/13.05:00:00    558.0 -0.317253995 -1.200163728  0.009700369 -0.134380931 -1.006692122  0.000037167  0.212438510 -1.397214905  0.066219141   18571.46    3985.24    8496.81   25.16    8.01  -135.24   -14.81 143907.8 
2016/06/14.05:00:00    559.0 -0.303751224 -1.205292258  0.011189230 -0.117590898 -1.008884298  0.000036613  0.225269690 -1.395363067  0.067413621   18595.44    4051.76    8451.30   25.12    8.10  -135.24   -14.52 144125.0 
2016/06/15.05:00:00    560.0 -0.290201646 -1.210235086  0.012676367 -0.100769109 -1.010791938  0.000036108  0.238077341 -1.393365497  0.068601059   18619.06    4119.30    8406.06   25.09    8.19  -135.22   -14.24 144341.9 
2016/06/16.05:00:00    561.0 -0.276607520 -1.214992156  0.014161557 -0.083920209 -1.012414864  0.000035676  0.250860137 -1.391222461  0.069781336   18642.31    4187.82    8361.07   25.05    8.28  -135.18   -13.98 144558.5 
2016/06/17.05:00:00    562.0 -0.262971089 -1.219563438  0.015644581 -0.067048802 -1.013752951  0.000035335  0.263616752 -1.388934230  0.070954329   18665.20    4257.29    8316.36   25.02    8.37  -135.13   -13.73 144774.8 
2016/06/18.05:00:00    563.0 -0.249294588 -1.223948917  0.017125222 -0.050159445 -1.014806119  0.000035102  0.276345862 -1.386501082  0.072119919   18687.71    4327.69    8271.90   24.98    8.46  -135.07   -13.50 144990.8 
2016/06/19.05:00:00    564.0 -0.235580237 -1.228148598  0.018603262 -0.033256655 -1.015574327  0.000034986  0.289046146 -1.383923304  0.073277985   18709.86    4398.98    8227.72   24.95    8.55  -134.99   -13.27 145206.5 
2016/06/20.05:00:00    565.0 -0.221830245 -1.232162506  0.020078487 -0.016344911 -1.016057562  0.000034995  0.301716282 -1.381201186  0.074428408   18731.64    4471.13    8183.80   24.92    8.64  -134.89   -13.07 145421.9 
2016/06/21.05:00:00    566.0 -0.208046809 -1.235990684  0.021550685  0.000571340 -1.016255826  0.000035128  0.314354953 -1.378335026  0.075571068   18753.04    4544.13    8140.15   24.88    8.73  -134.79   -12.87 145637.0 
2016/06/22.05:00:00    567.0 -0.194232114 -1.239633190  0.023019645  0.017487673 -1.016169133  0.000035377  0.326960841 -1.375325128  0.076705847   18774.06    4617.94    8096.78   24.85    8.82  -134.67   -12.69 145851.9 
2016/06/23.05:00:00    568.0 -0.180388334 -1.243090104  0.024485158  0.034399668 -1.015797494  0.000035731  0.339532632 -1.372171803  0.077832626   18794.71    4692.55    8053.67   24.82    8.91  -134.54   -12.52 146066.5 
2016/06/24.05:00:00    569.0 -0.166517629 -1.246361521  0.025947016  0.051302900 -1.015140919  0.000036168  0.352069012 -1.368875367  0.078951287   18814.98    4767.93    8010.84   24.79    9.00  -134.40   -12.36 146280.8 
2016/06/25.05:00:00    570.0 -0.152622151 -1.249447553  0.027405014  0.068192910 -1.014199414  0.000036662  0.364568667 -1.365436144  0.080061712   18834.86    4844.06    7968.28   24.76    9.10  -134.24   -12.21 146494.8 
2016/06/26.05:00:00    571.0 -0.138704037 -1.252348330  0.028858948  0.085065194 -1.012972985  0.000037182  0.377030286 -1.361854464  0.081163783   18854.37    4920.93    7926.00   24.73    9.19  -134.08   -12.07 146708.6 
2016/06/27.05:00:00    572.0 -0.124765415 -1.255063996  0.030308615  0.101915180 -1.011461657  0.000037692  0.389452559 -1.358130663  0.082257383   18873.48    4998.51    7883.99   24.70    9.28  -133.90   -11.94 146922.2 
2016/06/28.05:00:00    573.0 -0.110808403 -1.257594715  0.031753814  0.118738212 -1.009665484  0.000038154  0.401834177 -1.354265085  0.083342396   18892.21    5076.78    7842.25   24.67    9.38  -133.71   -11.82 147135.5 
2016/06/29.05:00:00    574.0 -0.096835104 -1.259940664  0.033194348  0.135529536 -1.007584575  0.000038533  0.414173831 -1.350258080  0.084418704   18910.55    5155.73    7800.80   24.65    9.47  -133.52   -11.71 147348.5 
2016/06/30.05:00:00    575.0 -0.082847613 -1.262102036  0.034630017  0.152284297 -1.005219125  0.000038795  0.426470213 -1.346110003  0.085486191   18928.50    5235.34    7759.62   24.62    9.56  -133.31   -11.61 147561.4 
2016/07/01.05:00:00    576.0 -0.068848015 -1.264079041  0.036060627  0.168997539 -1.002569445  0.000038913  0.438722017 -1.341821218  0.086544742   18946.06    5315.58    7718.73   24.59    9.66  -133.09   -11.52 147773.9 
2016/07/02.05:00:00    577.0 -0.054838381 -1.265871902  0.037485982  0.185664221 -0.999635994  0.000038868  0.450927937 -1.337392094  0.087594240   18963.23    5396.43    7678.11   24.57    9.75  -132.86   -11.44 147986.3 
2016/07/03.05:00:00    578.0 -0.040820775 -1.267480860  0.038905891  0.202279243 -0.996419412  0.000038653  0.463086666 -1.332823008  0.088634571   18980.00    5477.87    7637.78   24.54    9.85  -132.62   -11.37 148198.5 
2016/07/04.05:00:00    579.0 -0.026797249 -1.268906168  0.040320161  0.218837484 -0.992920531  0.000038272  0.475196899 -1.328114344  0.089665618   18996.38    5559.87    7597.73   24.52    9.94  -132.38   -11.30 148410.4 
2016/07/05.05:00:00    580.0 -0.012769845 -1.270148096  0.041728603  0.235333843 -0.989140382  0.000037737  0.487257332 -1.323266492  0.090687267   19012.36    5642.42    7557.96   24.49   10.04  -132.12   -11.24 148622.1 
2016/07/06.05:00:00    581.0  0.001259406 -1.271206925  0.043131028  0.251763273 -0.985080179  0.000037072  0.499266660 -1.318279850  0.091699403   19027.94    5725.47    7518.48   24.47   10.13  -131.85   -11.19 148833.6 
2016/07/07.05:00:00    582.0  0.015288481 -1.272082954  0.044527250  0.268120817 -0.980741298  0.000036306  0.511223579 -1.313154821  0.092701912   19043.12    5809.01    7479.28   24.45   10.23  -131.58   -11.15 149044.9 
2016/07/08.05:00:00    583.0  0.029315368 -1.272776493  0.045917082  0.284401614 -0.976125247  0.000035469  0.523126784 -1.307891818  0.093694679   19057.90    5893.02    7440.38   24.42   10.32  -131.29   -11.11 149256.1 
2016/07/09.05:00:00    584.0  0.043338065 -1.273287867  0.047300342  0.300600909 -0.971233639  0.000034596  0.534974971 -1.302491258  0.094677592   19072.28    5977.46    7401.76   24.40   10.41  -131.00   -11.08 149467.0 
2016/07/10.05:00:00    585.0  0.057354579 -1.273617416  0.048676846  0.316714048 -0.966068170  0.000033716  0.546766836 -1.296953568  0.095650535   19086.25    6062.31    7363.43   24.38   10.51  -130.70   -11.06 149677.7 
2016/07/11.05:00:00    586.0  0.071362926 -1.273765492  0.050046413  0.332736470 -0.960630603  0.000032860  0.558501074 -1.291279182  0.096613395   19099.82    6147.56    7325.39   24.36   10.60  -130.39   -11.04 149888.3 
2016/07/12.05:00:00    587.0  0.085361131 -1.273732459  0.051408862  0.348663699 -0.954922760  0.000032054  0.570176381 -1.285468539  0.097566059   19112.99    6233.18    7287.64   24.34   10.69  -130.08   -11.02 150098.7 
2016/07/13.05:00:00    588.0  0.099347230 -1.273518698  0.052764016  0.364491340 -0.948946511  0.000031321  0.581791451 -1.279522087  0.098508415   19125.75    6319.15    7250.19   24.32   10.78  -129.75   -11.02 150308.9 
2016/07/14.05:00:00    589.0  0.113319267 -1.273124598  0.054111697  0.380215070 -0.942703777  0.000030681  0.593344979 -1.273440284  0.099440348   19138.10    6405.45    7213.03   24.30   10.87  -129.42   -11.02 150519.0 
2016/07/15.05:00:00    590.0  0.127275293 -1.272550566  0.055451729  0.395830640 -0.936196515  0.000030150  0.604835660 -1.267223591  0.100361747   19150.04    6492.06    7176.16   24.29   10.96  -129.08   -11.02 150728.9 
2016/07/16.05:00:00    591.0  0.141213369 -1.271797018  0.056783937  0.411333870 -0.929426721  0.000029740  0.616262186 -1.260872481  0.101272499   19161.57    6578.97    7139.60   24.27   11.05  -128.74   -11.03 150938.7 
2016/07/17.05:00:00    592.0  0.155131567 -1.270864385  0.058108148  0.426720652 -0.922396419  0.000029457  0.627623252 -1.254387431  0.102172492   19172.70    6666.15    7103.32   24.25   11.14  -128.39   -11.04 151148.3 
2016/07/18.05:00:00    593.0  0.169027962 -1.269753109  0.059424189  0.441986943 -0.915107647  0.000029303  0.638917548 -1.247768930  0.103061613   19183.41    6753.61    7067.35   24.24   11.24  -128.03   -11.06 151357.8 
2016/07/19.05:00:00    594.0  0.182900643 -1.268463645  0.060731890  0.457128759 -0.907562452  0.000029273  0.650143767 -1.241017471  0.103939751   19193.71    6841.31    7031.68   24.22   11.33  -127.66   -11.08 151567.1 
2016/07/20.05:00:00    595.0  0.196747704 -1.266996461  0.062031081  0.472142164 -0.899762873  0.000029355  0.661300599 -1.234133559  0.104806795   19203.60    6929.25    6996.31   24.21   11.42  -127.29   -11.10 151776.3 
2016/07/21.05:00:00    596.0  0.210567246 -1.265352036  0.063321592  0.487023250 -0.891710932  0.000029527  0.672386734 -1.227117705  0.105662632   19213.07    7017.42    6961.24   24.19   11.51  -126.92   -11.13 151985.4 
2016/07/22.05:00:00    597.0  0.224357380 -1.263530863  0.064603257  0.501768117 -0.883408636  0.000029765  0.683400860 -1.219970428  0.106507151   19222.13    7105.81    6926.47   24.18   11.60  -126.53   -11.16 152194.4 
2016/07/23.05:00:00    598.0  0.238116225 -1.261533444  0.065875910  0.516372849 -0.874857976  0.000030035  0.694341666 -1.212692256  0.107340242   19230.78    7194.40    6892.01   24.17   11.70  -126.14   -11.20 152403.3 
2016/07/24.05:00:00    599.0  0.251841905 -1.259360297  0.067139384  0.530833487 -0.866060942  0.000030301  0.705207838 -1.205283728  0.108161792   19239.01    7283.19    6857.85   24.15   11.79  -125.75   -11.24 152612.0 
2016/07/25.05:00:00    600.0  0.265532554 -1.257011948  0.068393517  0.545146014 -0.857019548  0.000030524  0.715998062 -1.197745388  0.108971692   19246.82    7372.17    6824.00   24.14   11.89  -125.35   -11.28 152820.7 
2016/07/26.05:00:00    601.0  0.279186312 -1.254488937  0.069638145  0.559306345 -0.847735854  0.000030668  0.726711021 -1.190077791  0.109769831   19254.22    7461.33    6790.45   24.13   11.98  -124.94   -11.32 153029.2 
2016/07/27.05:00:00    602.0  0.292801327 -1.251791816  0.070873107  0.573310322 -0.838211996  0.000030698  0.737345399 -1.182281501  0.110556097   19261.20    7550.65    6757.22   24.12   12.08  -124.53   -11.37 153237.7 
2016/07/28.05:00:00    603.0  0.306375752 -1.248921147  0.072098242  0.587153721 -0.828450220  0.000030589  0.747899876 -1.174357090  0.111330382   19267.77    7640.13    6724.30   24.11   12.18  -124.12   -11.42 153446.0 
2016/07/29.05:00:00    604.0  0.319907751 -1.245877506  0.073313389  0.600832270 -0.818452904  0.000030320  0.758373134 -1.166305140  0.112092574   19273.91    7729.75    6691.68   24.10   12.27  -123.70   -11.47 153654.3 
2016/07/30.05:00:00    605.0  0.333395489 -1.242661480  0.074518392  0.614341673 -0.808222584  0.000029884  0.768763850 -1.158126243  0.112842565   19279.64    7819.50    6659.38   24.09   12.37  -123.27   -11.53 153862.5 
2016/07/31.05:00:00    606.0  0.346837144 -1.239273666  0.075713091  0.627677632 -0.797761961  0.000029281  0.779070703 -1.149820999  0.113580243   19284.95    7909.36    6627.40   24.09   12.47  -122.84   -11.59 154070.7 
2016/08/01.05:00:00    607.0  0.360230895 -1.235714674  0.076897331  0.640835890 -0.787073914  0.000028523  0.789292366 -1.141390019  0.114305499   19289.83    7999.31    6595.73   24.08   12.57  -122.40   -11.65 154278.7 
